2023/09/19 08:44:18,FPGA-A,FPGA-A 0.85V,0.89V,1.20V,1.80V,1.80V,2.02V,2.01V,1.80V,3.29V,3.30V,3.29V,42.88,0RPM/0%,0% 0% ,0% 0% 
2023/09/19 08:44:23,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.81V,1.81V,2.02V,2.01V,1.80V,3.30V,3.30V,3.29V,43.25,0RPM/0%,0% 0% ,0% 0% 
2023/09/19 08:44:28,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.81V,1.81V,2.02V,2.01V,1.80V,3.30V,3.30V,3.29V,43.25,0RPM/0%,0% 0% ,0% 0% 
2023/09/19 08:44:33,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.81V,1.81V,2.02V,2.01V,1.80V,3.30V,3.30V,3.29V,43.25,0RPM/0%,0% 0% ,0% 0% 
2023/09/19 08:44:38,FPGA-A,FPGA-A 0.85V,0.90V,1.19V,1.80V,1.81V,2.01V,2.01V,1.80V,3.29V,3.31V,3.30V,43.69,0RPM/0%,0% 0% ,0% 0% 
2023/09/19 08:44:43,FPGA-A,FPGA-A 0.85V,0.90V,1.19V,1.80V,1.81V,2.01V,2.01V,1.80V,3.29V,3.31V,3.30V,43.69,0RPM/0%,0% 0% ,0% 0% 
2023/09/19 08:44:48,FPGA-A,FPGA-A 0.86V,0.90V,1.19V,1.80V,1.81V,2.01V,2.01V,1.80V,3.29V,3.31V,3.30V,43.69,0RPM/0%,0% 0% ,0% 0% 
2023/09/19 08:44:53,FPGA-A,FPGA-A 0.85V,0.89V,1.20V,1.80V,1.80V,2.01V,2.01V,1.80V,3.29V,3.31V,3.30V,44.06,0RPM/0%,0% 0% ,0% 0% 
2023/09/19 08:44:58,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.80V,1.80V,2.01V,2.01V,1.80V,3.29V,3.31V,3.30V,44.06,0RPM/0%,0% 0% ,0% 0% 
2023/09/19 08:45:03,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.80V,1.80V,2.01V,2.01V,1.80V,3.29V,3.31V,3.30V,44.06,0RPM/0%,0% 0% ,0% 0% 
2023/09/19 08:45:08,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.81V,1.81V,2.02V,2.01V,1.80V,3.29V,3.31V,3.30V,44.19,0RPM/0%,0% 0% ,0% 0% 
2023/09/19 08:45:13,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.81V,1.81V,2.02V,2.01V,1.80V,3.29V,3.31V,3.30V,44.19,0RPM/0%,0% 0% ,0% 0% 
2023/09/19 08:45:18,FPGA-A,FPGA-A 0.86V,0.90V,1.20V,1.81V,1.81V,2.02V,2.01V,1.80V,3.29V,3.31V,3.30V,44.19,0RPM/0%,0% 0% ,0% 0% 
2023/09/19 08:45:23,FPGA-A,FPGA-A 0.85V,0.89V,1.20V,1.80V,1.80V,2.02V,2.00V,1.80V,3.30V,3.30V,3.29V,44.50,0RPM/0%,0% 0% ,0% 0% 
2023/09/19 08:45:28,FPGA-A,FPGA-A 0.85V,0.89V,1.20V,1.80V,1.80V,2.02V,2.00V,1.80V,3.30V,3.30V,3.29V,44.50,0RPM/0%,0% 0% ,0% 0% 
2023/09/19 08:45:33,FPGA-A,FPGA-A 0.86V,0.89V,1.20V,1.80V,1.80V,2.02V,2.00V,1.80V,3.30V,3.30V,3.29V,44.50,0RPM/0%,0% 0% ,0% 0% 
2023/09/19 08:45:38,FPGA-A,FPGA-A 0.86V,0.90V,1.20V,1.79V,1.80V,2.01V,2.00V,1.80V,3.30V,3.31V,3.30V,44.75,0RPM/0%,0% 0% ,0% 0% 
2023/09/19 08:45:44,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.79V,1.80V,2.01V,2.00V,1.80V,3.30V,3.31V,3.30V,44.75,0RPM/0%,0% 0% ,0% 0% 
2023/09/19 08:45:49,FPGA-A,FPGA-A 0.86V,0.90V,1.20V,1.79V,1.80V,2.01V,2.00V,1.80V,3.30V,3.31V,3.30V,44.75,0RPM/0%,0% 0% ,0% 0% 
2023/09/19 08:45:54,FPGA-A,FPGA-A 0.86V,0.90V,1.20V,1.80V,1.80V,2.01V,2.00V,1.80V,3.30V,3.30V,3.30V,45.12,0RPM/20%,0% 0% ,0% 0% 
2023/09/19 08:45:59,FPGA-A,FPGA-A 0.86V,0.90V,1.20V,1.80V,1.80V,2.01V,2.00V,1.80V,3.30V,3.30V,3.30V,45.12,1417RPM/20%,0% 0% ,0% 0% 
2023/09/19 08:46:04,FPGA-A,FPGA-A 0.85V,0.88V,1.20V,1.80V,1.80V,2.01V,2.00V,1.80V,3.30V,3.30V,3.30V,45.12,1423RPM/20%,0% 0% ,0% 0% 
2023/09/19 08:46:09,FPGA-A,FPGA-A 0.85V,0.89V,1.20V,1.80V,1.80V,2.01V,2.00V,1.80V,3.30V,3.30V,3.29V,45.00,1422RPM/20%,0% 0% ,0% 0% 
2023/09/19 08:46:14,FPGA-A,FPGA-A 0.86V,0.90V,1.20V,1.80V,1.80V,2.01V,2.00V,1.80V,3.30V,3.30V,3.29V,45.00,1425RPM/20%,0% 0% ,0% 0% 
2023/09/19 08:46:19,FPGA-A,FPGA-A 0.86V,0.90V,1.20V,1.80V,1.80V,2.01V,2.00V,1.80V,3.30V,3.30V,3.29V,45.00,1426RPM/20%,0% 0% ,0% 0% 
2023/09/19 08:46:24,FPGA-A,FPGA-A 0.85V,0.89V,1.20V,1.80V,1.80V,2.01V,2.01V,1.80V,3.30V,3.31V,3.30V,44.94,1427RPM/20%,0% 0% ,0% 0% 
2023/09/19 08:46:29,FPGA-A,FPGA-A 0.86V,0.90V,1.20V,1.80V,1.80V,2.01V,2.01V,1.80V,3.30V,3.31V,3.30V,44.94,1428RPM/20%,0% 0% ,0% 0% 
2023/09/19 08:46:34,FPGA-A,FPGA-A 0.86V,0.91V,1.20V,1.80V,1.80V,2.01V,2.01V,1.80V,3.30V,3.31V,3.30V,44.94,1431RPM/20%,0% 0% ,0% 0% 
2023/09/19 08:46:39,FPGA-A,FPGA-A 0.86V,0.90V,1.20V,1.80V,1.81V,2.02V,2.01V,1.80V,3.29V,3.30V,3.29V,44.75,1431RPM/20%,0% 0% ,0% 0% 
2023/09/19 08:46:44,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.80V,1.81V,2.02V,2.01V,1.80V,3.29V,3.30V,3.29V,44.75,1431RPM/20%,0% 0% ,0% 0% 
2023/09/19 08:46:49,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.80V,1.81V,2.02V,2.01V,1.80V,3.29V,3.30V,3.29V,44.75,1432RPM/20%,0% 0% ,0% 0% 
2023/09/19 08:46:54,FPGA-A,FPGA-A 0.86V,0.91V,1.20V,1.80V,1.80V,2.01V,2.01V,1.80V,3.30V,3.31V,3.29V,44.56,1434RPM/20%,0% 0% ,0% 0% 
2023/09/19 08:46:59,FPGA-A,FPGA-A 0.86V,0.90V,1.20V,1.80V,1.80V,2.01V,2.01V,1.80V,3.30V,3.31V,3.29V,44.56,1435RPM/20%,0% 0% ,0% 0% 
2023/09/19 08:47:04,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.80V,1.80V,2.01V,2.01V,1.80V,3.30V,3.31V,3.29V,44.56,1434RPM/20%,0% 0% ,0% 0% 
2023/09/19 08:47:09,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.80V,1.81V,2.01V,2.00V,1.80V,3.29V,3.30V,3.30V,44.50,1435RPM/20%,0% 0% ,0% 0% 
2023/09/19 08:47:14,FPGA-A,FPGA-A 0.86V,0.91V,1.20V,1.80V,1.81V,2.01V,2.00V,1.80V,3.29V,3.30V,3.30V,44.50,1434RPM/20%,0% 0% ,0% 0% 
2023/09/19 08:47:19,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.80V,1.81V,2.01V,2.00V,1.80V,3.29V,3.30V,3.30V,44.50,1437RPM/20%,0% 0% ,0% 0% 
2023/09/19 08:47:24,FPGA-A,FPGA-A 0.86V,0.90V,1.20V,1.81V,1.81V,2.02V,2.00V,1.79V,3.30V,3.30V,3.29V,44.50,1437RPM/20%,0% 0% ,0% 0% 
2023/09/19 08:47:29,FPGA-A,FPGA-A 0.86V,0.90V,1.20V,1.81V,1.81V,2.02V,2.00V,1.79V,3.30V,3.30V,3.29V,44.50,1437RPM/20%,0% 0% ,0% 0% 
2023/09/19 08:47:34,FPGA-A,FPGA-A 0.86V,0.90V,1.20V,1.81V,1.81V,2.02V,2.00V,1.79V,3.30V,3.30V,3.29V,44.50,1437RPM/20%,0% 0% ,0% 0% 
2023/09/19 08:47:39,FPGA-A,FPGA-A 0.85V,0.89V,1.19V,1.80V,1.81V,2.01V,2.01V,1.79V,3.30V,3.31V,3.29V,44.62,1438RPM/20%,0% 0% ,0% 0% 
2023/09/19 08:47:44,FPGA-A,FPGA-A 0.85V,0.90V,1.19V,1.80V,1.81V,2.01V,2.01V,1.79V,3.30V,3.31V,3.29V,44.62,1438RPM/20%,0% 0% ,0% 0% 
2023/09/19 08:47:49,FPGA-A,FPGA-A 0.85V,0.91V,1.19V,1.80V,1.81V,2.01V,2.01V,1.79V,3.30V,3.31V,3.29V,44.62,1439RPM/20%,0% 0% ,0% 0% 
2023/09/19 08:47:54,FPGA-A,FPGA-A 0.86V,0.90V,1.21V,1.80V,1.80V,2.01V,2.00V,1.79V,3.30V,3.31V,3.29V,44.44,1439RPM/20%,0% 0% ,0% 0% 
2023/09/19 08:47:59,FPGA-A,FPGA-A 0.85V,0.90V,1.21V,1.80V,1.80V,2.01V,2.00V,1.79V,3.30V,3.31V,3.29V,44.44,1440RPM/20%,0% 0% ,0% 0% 
2023/09/19 08:48:04,FPGA-A,FPGA-A 0.86V,0.89V,1.21V,1.80V,1.80V,2.01V,2.00V,1.79V,3.30V,3.31V,3.29V,44.44,1439RPM/20%,0% 0% ,0% 0% 
2023/09/19 08:48:09,FPGA-A,FPGA-A 0.86V,0.90V,1.19V,1.80V,1.81V,2.01V,2.00V,1.80V,3.30V,3.29V,3.30V,44.75,1441RPM/20%,0% 0% ,0% 0% 
2023/09/19 08:48:14,FPGA-A,FPGA-A 0.86V,0.91V,1.19V,1.80V,1.81V,2.01V,2.00V,1.80V,3.30V,3.29V,3.30V,44.75,1440RPM/20%,0% 0% ,0% 0% 
2023/09/19 08:48:19,FPGA-A,FPGA-A 0.86V,0.89V,1.19V,1.80V,1.81V,2.01V,2.00V,1.80V,3.30V,3.29V,3.30V,44.75,1441RPM/20%,0% 0% ,0% 0% 
