2023/09/15 15:21:53,FPGA-A,FPGA-A 0.86V,0.89V,1.20V,1.80V,1.81V,2.01V,2.01V,1.80V,3.29V,3.31V,3.29V,50.00,2818RPM/33%,0% 0% ,0% 0% 
2023/09/15 15:21:58,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.80V,1.81V,2.01V,2.01V,1.80V,3.29V,3.31V,3.29V,50.00,2814RPM/33%,0% 0% ,0% 0% 
2023/09/15 15:22:03,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.80V,1.81V,2.01V,2.01V,1.80V,3.29V,3.31V,3.29V,50.00,2814RPM/33%,0% 0% ,0% 0% 
2023/09/15 15:22:08,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.80V,1.79V,2.01V,2.01V,1.80V,3.30V,3.31V,3.30V,50.12,2815RPM/33%,0% 0% ,0% 0% 
2023/09/15 15:22:13,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.80V,1.79V,2.01V,2.01V,1.80V,3.30V,3.31V,3.30V,50.12,2814RPM/33%,0% 0% ,0% 0% 
2023/09/15 15:22:18,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.80V,1.79V,2.01V,2.01V,1.80V,3.30V,3.31V,3.30V,50.12,2814RPM/33%,0% 0% ,0% 0% 
2023/09/15 15:22:23,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.81V,1.81V,2.02V,2.01V,1.80V,3.30V,3.29V,3.29V,49.88,2814RPM/33%,0% 0% ,0% 0% 
2023/09/15 15:22:28,FPGA-A,FPGA-A 0.86V,0.90V,1.20V,1.81V,1.81V,2.02V,2.01V,1.80V,3.30V,3.29V,3.29V,49.88,2814RPM/33%,0% 0% ,0% 0% 
2023/09/15 15:22:33,FPGA-A,FPGA-A 0.86V,0.90V,1.20V,1.81V,1.81V,2.02V,2.01V,1.80V,3.30V,3.29V,3.29V,49.88,2815RPM/33%,0% 0% ,0% 0% 
2023/09/15 15:22:38,FPGA-A,FPGA-A 0.85V,0.89V,1.19V,1.80V,1.80V,2.02V,2.00V,1.80V,3.30V,3.30V,3.30V,49.94,2812RPM/33%,0% 0% ,0% 0% 
2023/09/15 15:22:43,FPGA-A,FPGA-A 0.85V,0.90V,1.19V,1.80V,1.80V,2.02V,2.00V,1.80V,3.30V,3.30V,3.30V,49.94,2814RPM/33%,0% 0% ,0% 0% 
2023/09/15 15:22:48,FPGA-A,FPGA-A 0.85V,0.89V,1.19V,1.80V,1.80V,2.02V,2.00V,1.80V,3.30V,3.30V,3.30V,49.94,2812RPM/33%,0% 0% ,0% 0% 
2023/09/15 15:22:53,FPGA-A,FPGA-A 0.85V,0.89V,1.20V,1.80V,1.80V,2.02V,2.00V,1.80V,3.30V,3.32V,3.30V,49.69,2812RPM/33%,0% 0% ,0% 0% 
2023/09/15 15:22:58,FPGA-A,FPGA-A 0.86V,0.90V,1.20V,1.80V,1.80V,2.02V,2.00V,1.80V,3.30V,3.32V,3.30V,49.69,2812RPM/33%,0% 0% ,0% 0% 
2023/09/15 15:23:03,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.80V,1.80V,2.02V,2.00V,1.80V,3.30V,3.32V,3.30V,49.69,2814RPM/33%,0% 0% ,0% 0% 
2023/09/15 15:23:08,FPGA-A,FPGA-A 0.83V,0.90V,1.19V,1.80V,1.81V,2.01V,2.01V,1.80V,3.30V,3.31V,3.29V,49.94,2812RPM/33%,0% 0% ,0% 0% 
2023/09/15 15:23:13,FPGA-A,FPGA-A 0.86V,0.89V,1.19V,1.80V,1.81V,2.01V,2.01V,1.80V,3.30V,3.31V,3.29V,49.94,2814RPM/33%,0% 0% ,0% 0% 
2023/09/15 15:23:18,FPGA-A,FPGA-A 0.85V,0.90V,1.19V,1.80V,1.81V,2.01V,2.01V,1.80V,3.30V,3.31V,3.29V,49.94,2814RPM/33%,0% 0% ,0% 0% 
2023/09/15 15:23:23,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.81V,1.81V,2.02V,2.01V,1.81V,3.30V,3.31V,3.30V,49.88,2814RPM/33%,0% 0% ,0% 0% 
2023/09/15 15:23:28,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.81V,1.81V,2.02V,2.01V,1.81V,3.30V,3.31V,3.30V,49.88,2815RPM/33%,0% 0% ,0% 0% 
2023/09/15 15:23:33,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.81V,1.81V,2.02V,2.01V,1.81V,3.30V,3.31V,3.30V,49.88,2816RPM/33%,0% 0% ,0% 0% 
2023/09/15 15:23:38,FPGA-A,FPGA-A 0.86V,0.90V,1.20V,1.80V,1.81V,2.02V,2.01V,1.80V,3.30V,3.31V,3.30V,50.00,2815RPM/33%,0% 0% ,0% 0% 
2023/09/15 15:23:43,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.80V,1.81V,2.02V,2.01V,1.80V,3.30V,3.31V,3.30V,50.00,2814RPM/33%,0% 0% ,0% 0% 
2023/09/15 15:23:48,FPGA-A,FPGA-A 0.86V,0.90V,1.20V,1.80V,1.81V,2.02V,2.01V,1.80V,3.30V,3.31V,3.30V,50.00,2816RPM/33%,0% 0% ,0% 0% 
2023/09/15 15:23:53,FPGA-A,FPGA-A 0.85V,0.91V,1.20V,1.81V,1.80V,2.01V,2.01V,1.80V,3.30V,3.31V,3.30V,50.19,2811RPM/33%,0% 0% ,0% 0% 
2023/09/15 15:23:58,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.81V,1.80V,2.01V,2.01V,1.80V,3.30V,3.31V,3.30V,50.19,2812RPM/33%,0% 0% ,0% 0% 
2023/09/15 15:24:03,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.81V,1.80V,2.01V,2.01V,1.80V,3.30V,3.31V,3.30V,50.19,2812RPM/33%,0% 0% ,0% 0% 
2023/09/15 15:24:08,FPGA-A,FPGA-A 0.85V,0.90V,1.19V,1.80V,1.81V,2.02V,2.01V,1.80V,3.30V,3.31V,3.30V,49.81,2814RPM/33%,0% 0% ,0% 0% 
2023/09/15 15:24:13,FPGA-A,FPGA-A 0.86V,0.90V,1.19V,1.80V,1.81V,2.02V,2.01V,1.80V,3.30V,3.31V,3.30V,49.81,2812RPM/33%,0% 0% ,0% 0% 
2023/09/15 15:24:18,FPGA-A,FPGA-A 0.86V,0.90V,1.19V,1.80V,1.81V,2.02V,2.01V,1.80V,3.30V,3.31V,3.30V,49.81,2814RPM/33%,0% 0% ,0% 0% 
2023/09/15 15:24:23,FPGA-A,FPGA-A 0.86V,0.89V,1.19V,1.80V,1.80V,2.02V,2.00V,1.80V,3.31V,3.31V,3.30V,50.00,2814RPM/33%,0% 0% ,0% 0% 
2023/09/15 15:24:28,FPGA-A,FPGA-A 0.86V,0.90V,1.19V,1.80V,1.80V,2.02V,2.00V,1.80V,3.31V,3.31V,3.30V,50.00,2815RPM/33%,0% 0% ,0% 0% 
2023/09/15 15:24:33,FPGA-A,FPGA-A 0.85V,0.90V,1.19V,1.80V,1.80V,2.02V,2.00V,1.80V,3.31V,3.31V,3.30V,50.00,2811RPM/33%,0% 0% ,0% 0% 
2023/09/15 15:24:38,FPGA-A,FPGA-A 0.86V,0.90V,1.21V,1.80V,1.79V,2.02V,2.00V,1.80V,3.30V,3.30V,3.29V,50.00,2816RPM/33%,0% 0% ,0% 0% 
2023/09/15 15:24:43,FPGA-A,FPGA-A 0.86V,0.90V,1.21V,1.80V,1.79V,2.02V,2.00V,1.80V,3.30V,3.30V,3.29V,50.00,2814RPM/33%,0% 0% ,0% 0% 
2023/09/15 15:24:48,FPGA-A,FPGA-A 0.85V,0.90V,1.21V,1.80V,1.79V,2.02V,2.00V,1.80V,3.30V,3.30V,3.29V,50.00,2815RPM/33%,0% 0% ,0% 0% 
2023/09/15 15:24:53,FPGA-A,FPGA-A 0.85V,0.90V,1.19V,1.80V,1.80V,2.02V,2.01V,1.79V,3.30V,3.31V,3.30V,50.06,2815RPM/33%,0% 0% ,0% 0% 
2023/09/15 15:24:59,FPGA-A,FPGA-A 0.85V,0.88V,1.19V,1.80V,1.80V,2.02V,2.01V,1.79V,3.30V,3.31V,3.30V,50.06,2812RPM/33%,0% 0% ,0% 0% 
2023/09/15 15:25:04,FPGA-A,FPGA-A 0.86V,0.90V,1.19V,1.80V,1.80V,2.02V,2.01V,1.79V,3.30V,3.31V,3.30V,50.06,2816RPM/33%,0% 0% ,0% 0% 
2023/09/15 15:25:09,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.80V,1.81V,2.02V,1.99V,1.81V,3.30V,3.31V,3.30V,49.94,2814RPM/33%,0% 0% ,0% 0% 
2023/09/15 15:25:14,FPGA-A,FPGA-A 0.85V,0.91V,1.20V,1.80V,1.81V,2.02V,1.99V,1.81V,3.30V,3.31V,3.30V,49.94,2812RPM/33%,0% 0% ,0% 0% 
2023/09/15 15:25:19,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.80V,1.81V,2.02V,1.99V,1.81V,3.30V,3.31V,3.30V,49.94,2815RPM/33%,0% 0% ,0% 0% 
2023/09/15 15:25:24,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.81V,1.80V,2.01V,2.00V,1.80V,3.30V,3.32V,3.30V,49.88,2815RPM/33%,0% 0% ,0% 0% 
2023/09/15 15:25:29,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.81V,1.80V,2.01V,2.00V,1.80V,3.30V,3.32V,3.30V,49.88,2815RPM/33%,0% 0% ,0% 0% 
2023/09/15 15:25:34,FPGA-A,FPGA-A 0.86V,0.89V,1.20V,1.81V,1.80V,2.01V,2.00V,1.80V,3.30V,3.32V,3.30V,49.88,2815RPM/33%,0% 0% ,0% 0% 
2023/09/15 15:25:39,FPGA-A,FPGA-A 0.85V,0.91V,1.19V,1.80V,1.80V,2.02V,2.01V,1.80V,3.31V,3.30V,3.29V,50.06,2816RPM/33%,0% 0% ,0% 0% 
2023/09/15 15:25:44,FPGA-A,FPGA-A 0.85V,0.90V,1.19V,1.80V,1.80V,2.02V,2.01V,1.80V,3.31V,3.30V,3.29V,50.06,2815RPM/33%,0% 0% ,0% 0% 
2023/09/15 15:25:49,FPGA-A,FPGA-A 0.86V,0.90V,1.19V,1.80V,1.80V,2.02V,2.01V,1.80V,3.31V,3.30V,3.29V,50.06,2814RPM/33%,0% 0% ,0% 0% 
2023/09/15 15:25:54,FPGA-A,FPGA-A 0.85V,0.89V,1.20V,1.80V,1.80V,2.01V,2.00V,1.80V,3.30V,3.31V,3.30V,49.75,2814RPM/33%,0% 0% ,0% 0% 
2023/09/15 15:25:59,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.80V,1.80V,2.01V,2.00V,1.80V,3.30V,3.31V,3.30V,49.75,2814RPM/33%,0% 0% ,0% 0% 
2023/09/15 15:26:04,FPGA-A,FPGA-A 0.86V,0.90V,1.20V,1.80V,1.80V,2.01V,2.00V,1.80V,3.30V,3.31V,3.30V,49.75,2816RPM/33%,0% 0% ,0% 0% 
2023/09/15 15:26:09,FPGA-A,FPGA-A 0.85V,0.89V,1.20V,1.80V,1.80V,2.02V,2.01V,1.80V,3.29V,3.30V,3.30V,49.75,2812RPM/33%,0% 0% ,0% 0% 
2023/09/15 15:26:14,FPGA-A,FPGA-A 0.86V,0.90V,1.20V,1.80V,1.80V,2.02V,2.01V,1.80V,3.29V,3.30V,3.30V,49.75,2814RPM/33%,0% 0% ,0% 0% 
2023/09/15 15:26:19,FPGA-A,FPGA-A 0.86V,0.90V,1.20V,1.80V,1.80V,2.02V,2.01V,1.80V,3.29V,3.30V,3.30V,49.75,2814RPM/33%,0% 0% ,0% 0% 
2023/09/15 15:26:24,FPGA-A,FPGA-A 0.85V,0.89V,1.20V,1.80V,1.80V,2.01V,2.00V,1.80V,3.29V,3.31V,3.30V,50.12,2814RPM/33%,0% 0% ,0% 0% 
2023/09/15 15:26:29,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.80V,1.80V,2.01V,2.00V,1.80V,3.29V,3.31V,3.30V,50.12,2811RPM/33%,0% 0% ,0% 0% 
2023/09/15 15:26:34,FPGA-A,FPGA-A 0.85V,0.91V,1.20V,1.80V,1.80V,2.01V,2.00V,1.80V,3.29V,3.31V,3.30V,50.12,2814RPM/33%,0% 0% ,0% 0% 
2023/09/15 15:26:39,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.80V,1.80V,2.01V,2.01V,1.80V,3.30V,3.30V,3.30V,49.88,2816RPM/33%,0% 0% ,0% 0% 
2023/09/15 15:26:44,FPGA-A,FPGA-A 0.85V,0.89V,1.20V,1.80V,1.80V,2.01V,2.01V,1.80V,3.30V,3.30V,3.30V,49.88,2816RPM/33%,0% 0% ,0% 0% 
2023/09/15 15:26:49,FPGA-A,FPGA-A 0.85V,0.91V,1.20V,1.80V,1.80V,2.01V,2.01V,1.80V,3.30V,3.30V,3.30V,49.88,2816RPM/33%,0% 0% ,0% 0% 
2023/09/15 15:26:54,FPGA-A,FPGA-A 0.85V,0.91V,1.19V,1.80V,1.80V,2.01V,2.01V,1.78V,3.30V,3.31V,3.29V,50.00,2815RPM/33%,0% 0% ,0% 0% 
2023/09/15 15:26:59,FPGA-A,FPGA-A 0.86V,0.90V,1.19V,1.80V,1.80V,2.01V,2.01V,1.78V,3.30V,3.31V,3.29V,50.00,2812RPM/33%,0% 0% ,0% 0% 
2023/09/15 15:27:04,FPGA-A,FPGA-A 0.85V,0.89V,1.19V,1.80V,1.80V,2.01V,2.01V,1.78V,3.30V,3.31V,3.29V,50.00,2819RPM/33%,0% 0% ,0% 0% 
2023/09/15 15:27:09,FPGA-A,FPGA-A 0.86V,0.91V,1.20V,1.80V,1.81V,2.02V,2.01V,1.79V,3.29V,3.31V,3.30V,49.75,2815RPM/33%,0% 0% ,0% 0% 
2023/09/15 15:27:14,FPGA-A,FPGA-A 0.86V,0.90V,1.20V,1.80V,1.81V,2.02V,2.01V,1.79V,3.29V,3.31V,3.30V,49.75,2816RPM/33%,0% 0% ,0% 0% 
2023/09/15 15:27:19,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.80V,1.81V,2.02V,2.01V,1.79V,3.29V,3.31V,3.30V,49.75,2818RPM/33%,0% 0% ,0% 0% 
2023/09/15 15:27:24,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.80V,1.80V,2.02V,2.00V,1.79V,3.30V,3.31V,3.29V,49.38,2815RPM/33%,0% 0% ,0% 0% 
2023/09/15 15:27:29,FPGA-A,FPGA-A 0.86V,0.90V,1.20V,1.80V,1.80V,2.02V,2.00V,1.79V,3.30V,3.31V,3.29V,49.38,2814RPM/33%,0% 0% ,0% 0% 
2023/09/15 15:27:34,FPGA-A,FPGA-A 0.86V,0.91V,1.20V,1.80V,1.80V,2.02V,2.00V,1.79V,3.30V,3.31V,3.29V,49.38,2812RPM/33%,0% 0% ,0% 0% 
2023/09/15 15:27:39,FPGA-A,FPGA-A 0.85V,0.89V,1.20V,1.81V,1.81V,2.02V,2.01V,1.80V,3.30V,3.31V,3.30V,49.31,2811RPM/33%,0% 0% ,0% 0% 
2023/09/15 15:27:44,FPGA-A,FPGA-A 0.86V,0.90V,1.20V,1.81V,1.81V,2.02V,2.01V,1.80V,3.30V,3.31V,3.30V,49.31,2815RPM/33%,0% 0% ,0% 0% 
2023/09/15 15:27:49,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.81V,1.81V,2.02V,2.01V,1.80V,3.30V,3.31V,3.30V,49.31,2816RPM/33%,0% 0% ,0% 0% 
2023/09/15 15:27:54,FPGA-A,FPGA-A 0.86V,0.89V,1.19V,1.80V,1.81V,2.02V,2.01V,1.80V,3.31V,3.31V,3.29V,49.44,2816RPM/33%,0% 0% ,0% 0% 
2023/09/15 15:27:59,FPGA-A,FPGA-A 0.86V,0.90V,1.19V,1.80V,1.81V,2.02V,2.01V,1.80V,3.31V,3.31V,3.29V,49.44,2814RPM/33%,0% 0% ,0% 0% 
2023/09/15 15:28:04,FPGA-A,FPGA-A 0.85V,0.90V,1.19V,1.80V,1.81V,2.02V,2.01V,1.80V,3.31V,3.31V,3.29V,49.44,2818RPM/33%,0% 0% ,0% 0% 
2023/09/15 15:28:09,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.80V,1.80V,2.02V,2.00V,1.80V,3.30V,3.31V,3.30V,49.38,2818RPM/33%,0% 0% ,0% 0% 
2023/09/15 15:28:14,FPGA-A,FPGA-A 0.86V,0.90V,1.20V,1.80V,1.80V,2.02V,2.00V,1.80V,3.30V,3.31V,3.30V,49.38,2815RPM/33%,0% 0% ,0% 0% 
2023/09/15 15:28:19,FPGA-A,FPGA-A 0.86V,0.90V,1.20V,1.80V,1.80V,2.02V,2.00V,1.80V,3.30V,3.31V,3.30V,49.38,2816RPM/33%,0% 0% ,0% 0% 
2023/09/15 15:28:24,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.80V,1.80V,2.02V,2.00V,1.80V,3.30V,3.30V,3.30V,49.06,2816RPM/33%,0% 0% ,0% 0% 
2023/09/15 15:28:29,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.80V,1.80V,2.02V,2.00V,1.80V,3.30V,3.30V,3.30V,49.06,2816RPM/33%,0% 0% ,0% 0% 
2023/09/15 15:28:34,FPGA-A,FPGA-A 0.85V,0.89V,1.20V,1.80V,1.80V,2.02V,2.00V,1.80V,3.30V,3.30V,3.30V,49.06,2818RPM/33%,0% 0% ,0% 0% 
2023/09/15 15:28:39,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.79V,1.80V,2.02V,2.01V,1.80V,3.29V,3.30V,3.29V,49.12,2815RPM/33%,0% 0% ,0% 0% 
2023/09/15 15:28:44,FPGA-A,FPGA-A 0.85V,0.89V,1.20V,1.79V,1.80V,2.02V,2.01V,1.80V,3.29V,3.30V,3.29V,49.12,2815RPM/33%,0% 0% ,0% 0% 
2023/09/15 15:28:49,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.79V,1.80V,2.02V,2.01V,1.80V,3.29V,3.30V,3.29V,49.12,2812RPM/33%,0% 0% ,0% 0% 
2023/09/15 15:28:54,FPGA-A,FPGA-A 0.86V,0.91V,1.20V,1.80V,1.81V,2.01V,2.00V,1.80V,3.30V,3.31V,3.29V,49.19,2815RPM/33%,0% 0% ,0% 0% 
2023/09/15 15:28:59,FPGA-A,FPGA-A 0.85V,0.91V,1.20V,1.80V,1.81V,2.01V,2.00V,1.80V,3.30V,3.31V,3.29V,49.19,2815RPM/33%,0% 0% ,0% 0% 
2023/09/15 15:29:04,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.80V,1.81V,2.01V,2.00V,1.80V,3.30V,3.31V,3.29V,49.19,2815RPM/33%,0% 0% ,0% 0% 
2023/09/15 15:29:09,FPGA-A,FPGA-A 0.85V,0.89V,1.20V,1.80V,1.80V,2.02V,2.01V,1.80V,3.30V,3.30V,3.29V,49.50,2812RPM/33%,0% 0% ,0% 0% 
2023/09/15 15:29:14,FPGA-A,FPGA-A 0.85V,0.89V,1.20V,1.80V,1.80V,2.02V,2.01V,1.80V,3.30V,3.30V,3.29V,49.50,2814RPM/33%,0% 0% ,0% 0% 
2023/09/15 15:29:19,FPGA-A,FPGA-A 0.86V,0.91V,1.20V,1.80V,1.80V,2.02V,2.01V,1.80V,3.30V,3.30V,3.29V,49.50,2811RPM/33%,0% 0% ,0% 0% 
2023/09/15 15:29:29,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.81V,1.80V,2.01V,2.00V,1.81V,3.30V,3.31V,3.29V,49.50,2814RPM/33%,0% 0% ,0% 0% 
2023/09/15 15:29:34,FPGA-A,FPGA-A 0.86V,0.89V,1.20V,1.81V,1.80V,2.01V,2.00V,1.81V,3.30V,3.31V,3.29V,49.50,2812RPM/33%,0% 0% ,0% 0% 
2023/09/15 15:29:39,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.81V,1.80V,2.01V,2.00V,1.81V,3.30V,3.31V,3.29V,49.50,2808RPM/33%,0% 0% ,0% 0% 
2023/09/15 15:29:44,FPGA-A,FPGA-A 0.86V,0.91V,1.19V,1.80V,1.80V,2.01V,2.01V,1.81V,3.31V,3.31V,3.30V,49.56,2814RPM/33%,0% 0% ,0% 0% 
2023/09/15 15:29:49,FPGA-A,FPGA-A 0.85V,0.90V,1.19V,1.80V,1.80V,2.01V,2.01V,1.81V,3.31V,3.31V,3.30V,49.56,2816RPM/33%,0% 0% ,0% 0% 
2023/09/15 15:29:54,FPGA-A,FPGA-A 0.85V,0.90V,1.19V,1.80V,1.80V,2.01V,2.01V,1.81V,3.31V,3.31V,3.30V,49.56,2814RPM/33%,0% 0% ,0% 0% 
2023/09/15 15:29:59,FPGA-A,FPGA-A 0.85V,0.89V,1.20V,1.79V,1.81V,2.02V,2.01V,1.79V,3.30V,3.31V,3.29V,49.25,2814RPM/33%,0% 0% ,0% 0% 
2023/09/15 15:30:04,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.79V,1.81V,2.02V,2.01V,1.79V,3.30V,3.31V,3.29V,49.25,2814RPM/33%,0% 0% ,0% 0% 
2023/09/15 15:30:09,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.79V,1.81V,2.02V,2.01V,1.79V,3.30V,3.31V,3.29V,49.25,2812RPM/33%,0% 0% ,0% 0% 
2023/09/15 15:30:14,FPGA-A,FPGA-A 0.85V,0.91V,1.19V,1.80V,1.81V,2.02V,2.01V,1.80V,3.31V,3.29V,3.30V,49.38,2814RPM/33%,0% 0% ,0% 0% 
2023/09/15 15:30:19,FPGA-A,FPGA-A 0.85V,0.90V,1.19V,1.80V,1.81V,2.02V,2.01V,1.80V,3.31V,3.29V,3.30V,49.38,2814RPM/33%,0% 0% ,0% 0% 
2023/09/15 15:30:24,FPGA-A,FPGA-A 0.86V,0.89V,1.19V,1.80V,1.81V,2.02V,2.01V,1.80V,3.31V,3.29V,3.30V,49.38,2812RPM/33%,0% 0% ,0% 0% 
2023/09/15 15:30:29,FPGA-A,FPGA-A 0.85V,0.89V,1.20V,1.81V,1.81V,2.02V,2.01V,1.80V,3.30V,3.31V,3.30V,49.88,2814RPM/33%,0% 0% ,0% 0% 
2023/09/15 15:30:34,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.81V,1.81V,2.02V,2.01V,1.80V,3.30V,3.31V,3.30V,49.88,2812RPM/33%,0% 0% ,0% 0% 
2023/09/15 15:30:39,FPGA-A,FPGA-A 0.86V,0.89V,1.20V,1.81V,1.81V,2.02V,2.01V,1.80V,3.30V,3.31V,3.30V,49.88,2814RPM/33%,0% 0% ,0% 0% 
2023/09/15 15:30:44,FPGA-A,FPGA-A 0.85V,0.89V,1.19V,1.80V,1.80V,2.02V,2.00V,1.80V,3.30V,3.30V,3.29V,49.62,2815RPM/33%,0% 0% ,0% 0% 
2023/09/15 15:30:49,FPGA-A,FPGA-A 0.85V,0.89V,1.19V,1.80V,1.80V,2.02V,2.00V,1.80V,3.30V,3.30V,3.29V,49.62,2811RPM/33%,0% 0% ,0% 0% 
2023/09/15 15:30:54,FPGA-A,FPGA-A 0.85V,0.91V,1.19V,1.80V,1.80V,2.02V,2.00V,1.80V,3.30V,3.30V,3.29V,49.62,2815RPM/33%,0% 0% ,0% 0% 
2023/09/15 15:30:59,FPGA-A,FPGA-A 0.86V,0.90V,1.21V,1.80V,1.81V,2.02V,2.01V,1.79V,3.31V,3.30V,3.29V,49.44,2815RPM/33%,0% 0% ,0% 0% 
2023/09/15 15:31:04,FPGA-A,FPGA-A 0.86V,0.90V,1.21V,1.80V,1.81V,2.02V,2.01V,1.79V,3.31V,3.30V,3.29V,49.44,2815RPM/33%,0% 0% ,0% 0% 
2023/09/15 15:31:09,FPGA-A,FPGA-A 0.85V,0.89V,1.21V,1.80V,1.81V,2.02V,2.01V,1.79V,3.31V,3.30V,3.29V,49.44,2815RPM/33%,0% 0% ,0% 0% 
2023/09/15 15:31:14,FPGA-A,FPGA-A 0.86V,0.90V,1.19V,1.80V,1.80V,2.01V,2.00V,1.80V,3.30V,3.32V,3.29V,49.62,2816RPM/33%,0% 0% ,0% 0% 
2023/09/15 15:31:19,FPGA-A,FPGA-A 0.83V,0.89V,1.19V,1.80V,1.80V,2.01V,2.00V,1.80V,3.30V,3.32V,3.29V,49.62,2815RPM/33%,0% 0% ,0% 0% 
2023/09/15 15:31:24,FPGA-A,FPGA-A 0.85V,0.90V,1.19V,1.80V,1.80V,2.01V,2.00V,1.80V,3.30V,3.32V,3.29V,49.62,2818RPM/33%,0% 0% ,0% 0% 
2023/09/15 15:31:29,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.80V,1.81V,2.01V,2.01V,1.80V,3.30V,3.30V,3.29V,49.69,2815RPM/33%,0% 0% ,0% 0% 
2023/09/15 15:31:34,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.80V,1.81V,2.01V,2.01V,1.80V,3.30V,3.30V,3.29V,49.69,2815RPM/33%,0% 0% ,0% 0% 
2023/09/15 15:31:39,FPGA-A,FPGA-A 0.85V,0.89V,1.20V,1.80V,1.81V,2.01V,2.01V,1.80V,3.30V,3.30V,3.29V,49.69,2815RPM/33%,0% 0% ,0% 0% 
2023/09/15 15:31:44,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.80V,1.81V,2.02V,2.01V,1.81V,3.30V,3.31V,3.29V,49.62,2815RPM/33%,0% 0% ,0% 0% 
2023/09/15 15:31:49,FPGA-A,FPGA-A 0.86V,0.90V,1.20V,1.80V,1.81V,2.02V,2.01V,1.81V,3.30V,3.31V,3.29V,49.62,2815RPM/33%,0% 0% ,0% 0% 
2023/09/15 15:31:54,FPGA-A,FPGA-A 0.86V,0.90V,1.20V,1.80V,1.81V,2.02V,2.01V,1.81V,3.30V,3.31V,3.29V,49.62,2815RPM/33%,0% 0% ,0% 0% 
2023/09/15 15:31:59,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.80V,1.80V,2.02V,2.00V,1.80V,3.30V,3.31V,3.30V,49.50,2814RPM/33%,0% 0% ,0% 0% 
2023/09/15 15:32:04,FPGA-A,FPGA-A 0.86V,0.90V,1.20V,1.80V,1.80V,2.02V,2.00V,1.80V,3.30V,3.31V,3.30V,49.50,2812RPM/33%,0% 0% ,0% 0% 
2023/09/15 15:32:09,FPGA-A,FPGA-A 0.85V,0.91V,1.20V,1.80V,1.80V,2.02V,2.00V,1.80V,3.30V,3.31V,3.30V,49.50,2814RPM/33%,0% 0% ,0% 0% 
2023/09/15 15:32:14,FPGA-A,FPGA-A 0.86V,0.91V,1.20V,1.80V,1.80V,2.01V,2.00V,1.80V,3.30V,3.31V,3.30V,49.44,2815RPM/33%,0% 0% ,0% 0% 
2023/09/15 15:32:19,FPGA-A,FPGA-A 0.85V,0.91V,1.20V,1.80V,1.80V,2.01V,2.00V,1.80V,3.30V,3.31V,3.30V,49.44,2812RPM/33%,0% 0% ,0% 0% 
2023/09/15 15:32:24,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.80V,1.80V,2.01V,2.00V,1.80V,3.30V,3.31V,3.30V,49.44,2814RPM/33%,0% 0% ,0% 0% 
2023/09/15 15:32:29,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.81V,1.80V,2.02V,2.01V,1.80V,3.30V,3.31V,3.29V,49.88,2814RPM/33%,0% 0% ,0% 0% 
2023/09/15 15:32:34,FPGA-A,FPGA-A 0.86V,0.90V,1.20V,1.81V,1.80V,2.02V,2.01V,1.80V,3.30V,3.31V,3.29V,49.88,2812RPM/33%,0% 0% ,0% 0% 
